ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
krawn weighing modes,’нѕбн…,6,,Џб»…,6,,,18,Tax 15%,15,Exclusive,36.18999863,0,6962340379106,0,,,0,
IPE series weighing,’нѕбн…,6,,Џб»…,6,,,48,Tax 15%,15,Exclusive,71.42900085,0,6941920146154,0,,,0,
jano electric food scale,’нѕбн…,6,,Џб»…,6,,,33,Tax 15%,15,Exclusive,50,0,2006033610535,0,,,0,
bonjour wood big file,’нѕбн…,2,,Џб»…,2,,,3.75,Tax 15%,15,Exclusive,9.524000168,0,8154260000071,0,,,0,
naked 3 urban decay,’нѕбн…,2,,Џб»…,2,,,8.329999924,Tax 15%,15,Exclusive,14.28600025,0,0013460,0,,,0,
bonjour manicure set,’нѕбн…,2,,Џб»…,2,,,11.66600037,Tax 15%,15,Exclusive,20,0,6899170430816,0,,,0,
777 manicure set,’нѕбн…,2,,Џб»…,2,,,24,Tax 15%,15,Exclusive,33.33300018,0,0013462,0,,,0,
pedicure file foot,’нѕбн…,2,,Џб»…,2,,,5,Tax 15%,15,Exclusive,9.524000168,0,0013463,0,,,0,
skylark pedicure file foot,’нѕбн…,2,,Џб»…,2,,,8.333000183,Tax 15%,15,Exclusive,15,0,012013464,0,,,0,
skylark pedicure file foot mentl,’нѕбн…,2,,Џб»…,2,,,5,Tax 15%,15,Exclusive,10,0,0013465,0,,,0,
pedicure file foot mentl,’нѕбн…,2,,Џб»…,2,,,5,Tax 15%,15,Exclusive,11.4289999,0,0013466,0,,,0,
sorali therapy daily shampoo 300ml,’нѕбн…,2,,Џб»…,2,,,45,Tax 15%,15,Exclusive,61.90499878,0,7898593280052,0,,,0,
sorali therapy daily conditioner 300ml,’нѕбн…,2,,Џб»…,2,,,45,Tax 15%,15,Exclusive,61.90499878,0,7898593280021,0,,,0,
sorali therapy  liss150ml,’нѕбн…,2,,Џб»…,2,,,90,Tax 15%,15,Exclusive,123.8099976,0,7898593280779,0,,,0,
MAKE UP REMOVER voox,’нѕбн…,2,,Џб»…,2,,,5,Tax 15%,15,Exclusive,11.4289999,0,696859312380,0,,,0,
MAKE UP REMOVER ever star,’нѕбн…,2,,Џб»…,2,,,5,Tax 15%,15,Exclusive,11.4289999,0,6992031986580,0,,,0,
vic matte & shining nails,’нѕбн…,2,,Џб»…,2,,,10,Tax 15%,15,Exclusive,19.04800034,0,0013472,0,,,0,
office nail dashes,’нѕбн…,2,,Џб»…,2,,,11.63899994,Tax 15%,15,Exclusive,22.60899925,0,0013473,0,,,0,
DISPOSABLE FACE MASK  PAPER,’нѕбн…,4,,Џб»…,4,,,30,Tax 15%,0,Exclusive,35,0,147258,0,,,0,
ONETOUCH  SELECT PLUS,’нѕбн…,6,,Џб»…,6,,,55,Tax 15%,0,Exclusive,90,0,7613427014500,0,,,0,
GENTIAN VIOLET  60ML,’нѕбн…,6,,Џб»…,6,,,6,Tax 15%,15,Exclusive,10,0,6281074300584,0,,,0,
PLASTIC TOILET COVER,’нѕбн…,4,,Џб»…,4,,,2.880000114,Tax 15%,15,Exclusive,5,0,6203406205787,0,,,0,
PHMCO UNDER PAD,’нѕбн…,4,,Џб»…,4,,,14.5,Tax 15%,0,Exclusive,22,0,6954284550314,0,,,0,
septiraz hand sanitizer gel 1000,’нѕбн…,6,,Џб»…,6,,,16,Tax 15%,0,Exclusive,30,0,6285702000105,0,,,0,
septiraz hand sanitizer spray1000,’нѕбн…,6,,Џб»…,6,,,18,Tax 15%,0,Exclusive,30,0,6285702000167,0,,,0,
septiraz hand sanitizer spray250ml,’нѕбн…,6,,Џб»…,6,,,9.5,Tax 15%,0,Exclusive,22,0,6285702000143,0,,,0,
septiraz hand sanitizer spray 500ml,’нѕбн…,6,,Џб»…,6,,,10,Tax 15%,0,Exclusive,20,0,6285702000150,0,,,0,
septiraz hand sanitizer gel 500ml,’нѕбн…,6,,Џб»…,6,,,9,Tax 15%,0,Exclusive,15,0,6285702000099,0,,,0,
portble sauna,’нѕбн…,2,,Џб»…,2,,,175,Tax 15%,0,Exclusive,300,0,611160322,0,,,0,
MYRRAH &  KURKUM SOAP,’нѕбн…,2,,Џб»…,2,,,4.590000153,Tax 15%,15,Exclusive,10,0,6285100086763,0,,,0,
SHEA SOAP,’нѕбн…,2,,Џб»…,2,,,4.590000153,Tax 15%,15,Exclusive,10,0,6285100086749,0,,,0,
QV KIDS SHAMPO 200GM,’нѕбн…,9,,Џб»…,9,,,25.20000076,Tax 15%,15,Exclusive,60,0,9314839007330,0,,,0,
DISPOSABLE FACE MASK,’нѕбн…,2,,Џб»…,2,,,2.700000048,Tax 15%,0,Exclusive,10,0,0013488,0,,,0,
яг«г… ёг«‘,’нѕбн…,6,,Џб»…,6,,,2,Tax 15%,0,Exclusive,3,0,0013489,0,,,0,
panthophil vit hair tonic 150ml,’нѕбн…,2,,Џб»…,2,,,86,Tax 15%,0,Exclusive,98.90000153,0,6251161020091,0,,,0,
panthophil wash anti-dry 200ml,’нѕбн…,2,,Џб»…,2,,,39.25,Tax 15%,0,Exclusive,64.5,0,6251161030328,0,,,0,
panthophil moisturising cream 75,’нѕбн…,2,,Џб»…,2,,,95.23999786,Tax 15%,0,Exclusive,100,0,6251161030335,0,,,0,
SIMILAC NEOSURE 370GM,’нѕбн…,5,,Џб»…,5,,,48.20000076,Tax 15%,15,Exclusive,50.86999893,0,8427030007205,0,,,0,
TAMER FACE MASK 50PCS,’нѕбн…,6,,Џб»…,6,,,5.5,Tax 15%,0,Exclusive,10,0,0013494,0,,,0,
TORVACOL  40MG    30TAB,’нѕбн…,1,,Џб»…,1,,,69.51999664,Tax 15%,0,Exclusive,86.90000153,0,0717157,0,,,0,
TORVACOL 10MG,’нѕбн…,1,,Џб»…,1,,,31.2840004,Tax 15%,0,Exclusive,43.45000076,0,1908040,0,,,0,
KEMEI   5015,’нѕбн…,6,,Џб»…,6,,,110,Tax 15%,0,Exclusive,150,0,6955549350151,0,,,0,
AKTIDENT  CREAM 40GM,’нѕбн…,6,,Џб»…,6,,,29.38899994,Tax 15%,0,Exclusive,35,0,4260405420223,0,,,0,
AKTIDENT   TABLETS,’нѕбн…,6,,Џб»…,6,,,25.83300018,Tax 15%,0,Exclusive,37,0,4260405420230,0,,,0,
PAMPERS   PREMIUM  CARE 6     36PCS,’нѕбн…,4,,Џб»…,4,,,39,Tax 15%,15,Exclusive,48.75,0,8001090268211,0,,,0,
j.casanova advanced sanitizer sparay 150,’нѕбн…,6,,Џб»…,6,,,12,Tax 15%,0,Exclusive,18,0,6281056588917,0,,,0,
fresho sparay breeze 300ml,’нѕбн…,6,,Џб»…,6,,,12,Tax 15%,0,Exclusive,20,0,6281056483991,0,,,0,
fresho sparay morning dew 300ml,’нѕбн…,6,,Џб»…,6,,,12,Tax 15%,0,Exclusive,20,0,6281056483984,0,,,0,
savon de royal silver touch 500ml,’нѕбн…,2,,Џб»…,2,,,9,Tax 15%,0,Exclusive,13,0,8681554611359,0,,,0,
savon de royal gold touch 500ml,’нѕбн…,2,,Џб»…,2,,,9,Tax 15%,0,Exclusive,13,0,8681554611366,0,,,0,
comfort love shower gel,’нѕбн…,2,,Џб»…,2,,,6.849999905,Tax 15%,0,Exclusive,10,0,0013506,0,,,0,
comfort shower gel 1000ml grenade,’нѕбн…,2,,Џб»…,2,,,10,Tax 15%,0,Exclusive,15,0,8681554608571,0,,,0,
comfort shower gel 1000ml coco,’нѕбн…,2,,Џб»…,2,,,10,Tax 15%,0,Exclusive,15,0,8681554608632,0,,,0,
MASCULAN SILK  LUBRICANT 75ML,’нѕбн…,6,,Џб»…,6,,,17,Tax 15%,0,Exclusive,30,0,4019042075019,0,,,0,
MASCULAN STRAWBERRY  LUBRICANT 75ML,’нѕбн…,6,,Џб»…,6,,,14,Tax 15%,0,Exclusive,30,0,4019042075026,0,,,0,
MASCULAN VELVET LUBRICANT 50ML,’нѕбн…,6,,Џб»…,6,,,12.5,Tax 15%,0,Exclusive,20,0,4019042050108,0,,,0,
KLARE  TAR SHAMPO 110ML,’нѕбн…,6,,Џб»…,6,,,12.5,Tax 15%,15,Exclusive,25,0,4409747567993,0,,,0,
ENJOY  WIPES 25PCS,’нѕбн…,2,,Џб»…,2,,,15.5,Tax 15%,15,Exclusive,20,0,8680610010044,0,,,0,
SIMILAC  3   OFFER,’нѕбн…,5,,Џб»…,5,,,7.835999966,Tax 15%,0,Exclusive,99.90000153,0,952747375609,0,,,0,
NAN SUPERME  HA,’нѕбн…,5,,Џб»…,5,,,36.16600037,Tax 15%,15,Exclusive,40.86999893,0,7613037310108,0,,,0,
NAN SUPERME  HA  3,’нѕбн…,5,,Џб»…,5,,,37.90000153,Tax 15%,15,Exclusive,40.86999893,0,7613037309737,0,,,0,
PROTECTIVE MASK   N  95,’нѕбн…,6,,Џб»…,6,,,3,Tax 15%,0,Exclusive,5,0,963963,0,,,0,
energy hot oil cream garlic,’нѕбн…,2,,Џб»…,2,,,18.5,Tax 15%,15,Exclusive,24,0,6291100273461,0,,,0,
energy hot oil cream mixed fruits,’нѕбн…,2,,Џб»…,2,,,18.5,Tax 15%,15,Exclusive,24,0,6291100272181,0,,,0,
energy hot oil cream rucola,’нѕбн…,2,,Џб»…,2,,,18.5,Tax 15%,15,Exclusive,24,0,6291100272815,0,,,0,
energy hot oil cream rucola 500ml,’нѕбн…,2,,Џб»…,2,,,10,Tax 15%,15,Exclusive,15,0,6291100272648,0,,,0,
energy hot oil cream olive 500ml,’нѕбн…,2,,Џб»…,2,,,12,Tax 15%,15,Exclusive,16,0,5285003147005,0,,,0,
energy hot oil cream garlic 500ml,’нѕбн…,2,,Џб»…,2,,,10,Tax 15%,15,Exclusive,15,0,6291100272495,0,,,0,
HEAD&SH SH ANTI HAIRFALL 200ML,’нѕбн…,2,,Џб»…,2,,,5.420000076,Tax 15%,15,Exclusive,10,0,8001841591254,0,,,0,
HEAD&SH SH CITRUS  200ML,’нѕбн…,2,,Џб»…,2,,,5.420000076,Tax 15%,15,Exclusive,9.56499958,0,8001841591346,0,,,0,
HEAD&SH SH APPLE 200ML,’нѕбн…,2,,Џб»…,2,,,5.25,Tax 15%,15,Exclusive,10,0,8001841591469,0,,,0,
PANTENE SH COLORED  200ML,’нѕбн…,2,,1,2,,,5.829999924,Tax 15%,15,Exclusive,8.571000099,0,8001841591100,0,,,0,
HEAD&SH SH DRY SCALPE 200ML,’нѕбн…,2,,Џб»…,2,,,5.833000183,Tax 15%,15,Exclusive,8.696000099,0,8001841591407,0,,,0,
HEAD&SH SH CLASSIC  200ML,’нѕбн…,2,,Џб»…,2,,,5.840000153,Tax 15%,15,Exclusive,8.696000099,0,8001841591377,0,,,0,
dove LOTION AVOCADO 400ML,’нѕбн…,2,,Џб»…,2,,,22,Tax 15%,15,Exclusive,26.60000038,0,6281006409880,0,,,0,
dove LOTION AVOCADO 200ML,’нѕбн…,2,,Џб»…,2,,,15.5,Tax 15%,15,Exclusive,19.95000076,0,6281006409866,0,,,0,
Exforge HCT 10\320\25 tab,’нѕбн…,1,,Џб»…,1,,,58.70000076,Tax 15%,0,Exclusive,117.4000015,0,0013532,0,,,0,
PEDIASURE CHOCOLATE 3+   400GM,’нѕбн…,5,,Џб»…,5,,,42.56000137,Tax 15%,15,Exclusive,44.34999847,0,8886451000590,0,,,0,
RONAGROW  850    OFFER,’нѕбн…,5,,Џб»…,5,,,116.1299973,Tax 15%,15,Exclusive,126.0899963,0,6084010242722,0,,,0,
NEOCELL  CREAM 15GM,’нѕбн…,1,,Џб»…,1,,,27.90999985,Tax 15%,15,Exclusive,39.40000153,0,6224001085680,0,,,0,
ORINEX HAIRNET,’нѕбн…,6,,Џб»…,6,,,4.666999817,Tax 15%,0,Exclusive,8,0,6281063440314,0,,,0,
ALJASER  VINYL  GLOVES  L,’нѕбн…,6,,Џб»…,6,,,28,Tax 15%,0,Exclusive,30,0,6287005510466,0,,,0,
ALJASER GLOVES   XL,’нѕбн…,6,,Џб»…,6,,,28,Tax 15%,0,Exclusive,30,0,6287005510527,0,,,0,
NOVELL  ROLL,’нѕбн…,4,,Џб»…,4,,,20,Tax 15%,15,Exclusive,30,0,3227720271498,0,,,0,
FACE  SHIELD,’нѕбн…,6,,Џб»…,6,,,8.5,Tax 15%,0,Exclusive,13,0,0013540,0,,,0,
URO LIGHT  BIOTIC  SACHETS,’нѕбн…,1,,Џб»…,1,,,101.4570007,Tax 15%,15,Exclusive,121.7389984,0,037182669930,0,,,0,
RECUGEL EYE  GEL,’нѕбн…,1,,Џб»…,1,,,25.32999992,Tax 15%,0,Exclusive,30.5,0,74107410,0,,,0,
CLOVIR  5%  CREAM,’нѕбн…,1,,Џб»…,1,,,20.78700066,Tax 15%,0,Exclusive,25.35000038,0,111617,0,,,0,
LATANO 0.005%  EYE  DROPS,’нѕбн…,1,,Џб»…,1,,,44.37900162,Tax 15%,0,Exclusive,53.25,0,1528,0,,,0,
JB KIDS CONDITIONER 500ML,’нѕбн…,2,,1,2,,,30.60000038,Tax 15%,15,Exclusive,39,0,3574661432656,0,,,0,
JB HAND WASH  ALMOND 300ML,’нѕбн…,2,,1,2,,,10.22399998,Tax 15%,15,Exclusive,16,0,3574661466057,0,,,0,
JB KIDS SHINY CONDITIONER 500ML,’нѕбн…,2,,1,2,,,30.60000038,Tax 15%,15,Exclusive,39,0,3574669908238,0,,,0,
JB HAND WASH  SEA SALT 300ML,’нѕбн…,2,,1,2,,,12.78999996,Tax 15%,15,Exclusive,16,0,3574661466040,0,,,0,
JB EXTRA MOISTURISING 500ML,’нѕбн…,2,,1,2,,,45.90000153,Tax 15%,15,Exclusive,56,0,3574669908900,0,,,0,
JB2IN1 KIDS SH&CO 500ML,’нѕбн…,2,,1,2,,,36.56000137,Tax 15%,15,Exclusive,45,0,3574669907347,0,,,0,
JB KIDS SOFT LOTION 500ML,’нѕбн…,2,,1,2,,,42.52000046,Tax 15%,15,Exclusive,50,0,3574669908023,0,,,0,
JB KIDS SOFT LOTION 300ML,’нѕбн…,2,,1,2,,,27.82600021,Tax 15%,15,Exclusive,33.04000092,0,3574669908016,0,,,0,
JB COTTON TOUCH OIL200ml,’нѕбн…,2,,1,2,,,28.125,Tax 15%,15,Exclusive,33,0,6223000659137,0,,,0,
JB KIDS SHAMPO STR  DROPS 500ML,’нѕбн…,2,,1,2,,,30.60000038,Tax 15%,15,Exclusive,39,0,3574661427775,0,,,0,
CAREFREE COTTON UN FRESH 34,’нѕбн…,4,,1,4,,,19,Tax 15%,15,Exclusive,23,0,3574661500386,0,,,0,
JB BABY SOFT  Lotion 200 ml,’нѕбн…,2,,1,2,,,22,Tax 15%,15,Exclusive,26.09000015,0,3574669908030,0,,,0,
JOHNSON ULTIMATE WIPES 192PCS,’нѕбн…,9,,Џб»…,9,,,42.16500092,Tax 15%,15,Exclusive,47.59999847,0,3574661449883,0,,,0,
JOHNS BABY BATH  500ML,’нѕбн…,6,,Џб»…,6,,,33.16500092,Tax 15%,15,Exclusive,39,0,3574669908542,0,,,0,
JOHNS WASH 2  IN  1  500ML,’нѕбн…,6,,Џб»…,6,,,38.27099991,Tax 15%,15,Exclusive,45,0,3574669908993,0,,,0,
JOHNS N. M.T CONDITIONER  500ML,’нѕбн…,6,,Џб»…,6,,,25.20999908,Tax 15%,15,Exclusive,37.14300156,0,3574669909570,0,,,0,
JOHNS KIDS BUBBLE  500ML,’нѕбн…,6,,Џб»…,6,,,40.83000183,Tax 15%,15,Exclusive,48,0,3574661427690,0,,,0,
CAREFREEINTIMATE COTTON 200ML,’нѕбн…,6,,Џб»…,6,,,26.94799995,Tax 15%,15,Exclusive,38,0,3574661501956,0,,,0,
NG  PURIFYING BOOST MASK,’нѕбн…,2,,Џб»…,2,,,10.10999966,Tax 15%,15,Exclusive,13.38099957,0,3574661400037,0,,,0,
Johnsons ROSE WATER NIGHT.Cream,’нѕбн…,2,,1,2,,,18.75,Tax 15%,15,Exclusive,23,0,3574661369310,0,,,0,
REMAS  GOLD GLOVES,’нѕбн…,6,,Џб»…,6,,,27,Tax 15%,0,Exclusive,30,0,967065363969,0,,,0,
NUNU  HAND SANIT  50 ML,’нѕбн…,6,,Џб»…,6,,,7.699999809,Tax 15%,0,Exclusive,10,0,6281053218039,0,,,0,
Bioderma PIGMENTBIO 75ml,’нѕбн…,2,,Џб»…,2,,,126.75,Tax 15%,15,Exclusive,152,0,6036009,0,,,0,
Wdi.Nhl BLACK SEED Honey,’нѕбн…,2,,1,2,,,65,Tax 15%,15,Exclusive,80,0,6281112022553,0,,,0,
similac gold 1 1600mg,’нѕбн…,5,,1,5,,,143.0700073,Tax 15%,15,Exclusive,149.5650024,0,5099864012903,0,,,0,
KANGLIANJIA  MASK,’нѕбн…,6,,Џб»…,6,,,16.89999962,Tax 15%,0,Exclusive,35,0,987987,0,,,0,
Rexona ACTIVE DRY  Roll-On,’нѕбн…,2,,1,2,,,8.170000076,Tax 15%,15,Exclusive,13.04300022,0,4800888209788,0,,,0,
GARNIER FAST FAIRNESS,’нѕбн…,2,,1,2,,,10.35000038,Tax 15%,15,Exclusive,15,0,3610340641107,0,,,0,
GARNIER AVOCADO SHAMPO 700ML,’нѕбн…,2,,Џб»…,2,,,15.25,Tax 15%,15,Exclusive,21.73900032,0,3610340647857,0,,,0,
Close Up M. Fresh 120ml,’нѕбн…,2,,1,2,,,6.5,Tax 15%,15,Exclusive,8.696000099,0,6221155039620,0,,,0,
REMAS GLVES M   80PCS,’нѕбн…,6,,Џб»…,6,,,27,Tax 15%,0,Exclusive,30,0,967065363968,0,,,0,
DYE BRUSH  KIT 2 PCS,’нѕбн…,2,,Џб»…,2,,,1.5,Tax 15%,15,Exclusive,5,0,6968233190766,0,,,0,
DYE BRUSH  KIT 4 PCS,’нѕбн…,2,,Џб»…,2,,,3.75,Tax 15%,0,Exclusive,8,0,6968233190759,0,,,0,
LOFA 304-1,’нѕбн…,2,,Џб»…,2,,,2.799999952,Tax 15%,0,Exclusive,8,0,6958170430414,0,,,0,
BONJOUR   LOFA,’нѕбн…,2,,Џб»…,2,,,3.75,Tax 15%,15,Exclusive,8,0,6933407000325,0,,,0,
TITANIA-1090/53B,’нѕбн…,2,,Џб»…,2,,,12,Tax 15%,15,Exclusive,17,0,4008576003698,0,,,0,
TITAIA 1050/40,’нѕбн…,2,,Џб»…,2,,,10,Tax 15%,15,Exclusive,15,0,4008576504010,0,,,0,
TITAIA 8060,’нѕбн…,2,,Џб»…,2,,,4,Tax 15%,15,Exclusive,6.090000153,0,4008576080606,0,,,0,
JAPLO  2NIPLEM,’нѕбн…,9,,Џб»…,9,,,5,Tax 15%,15,Exclusive,6.75,0,9556447002844,0,,,0,
NATUR BATH SPONGE,’нѕбн…,2,,Џб»…,2,,,6,Tax 15%,15,Exclusive,10,0,8850851800814,0,,,0,
OIL  PARACHUTE,’нѕбн…,2,,Џб»…,2,,,4.489999771,Tax 15%,15,Exclusive,8.696000099,0,8901088172370,0,,,0,
LOREAL EXCELLENCE  CREAM  1,’нѕбн…,2,,Џб»…,2,,,30,Tax 15%,15,Exclusive,43,0,3061375114010,0,,,0,
LOREAL EXCELLENCE  CREAM 7.7,’нѕбн…,2,,Џб»…,2,,,31,Tax 15%,15,Exclusive,43,0,3600522832010,0,,,0,
LOREAL EXCELLENCE  CREAM 8.1,’нѕбн…,2,,Џб»…,2,,,32,Tax 15%,15,Exclusive,43,0,3061375128017,0,,,0,
CARE PLUS COTTON 100GM,’нѕбн…,6,,Џб»…,6,,,2.5,Tax 15%,15,Exclusive,4,0,6224008565543,0,,,0,
CARE PLUS COTTON 250GM,’нѕбн…,6,,Џб»…,6,,,6.25,Tax 15%,0,Exclusive,10,0,6224008565512,0,,,0,
QV BABY 2  IN  1,’нѕбн…,2,,Џб»…,2,,,24,Tax 15%,15,Exclusive,42,0,9314839013874,0,,,0,
QV BABY BATH OIL 250ML,’нѕбн…,2,,Џб»…,2,,,34.24000168,Tax 15%,15,Exclusive,50,0,9314839014154,0,,,0,
QV GENTLE  WASH 250ML,’нѕбн…,2,,Џб»…,2,,,15.11999989,Tax 15%,15,Exclusive,50,0,9314839006555,0,,,0,
QVFACE  POLISH,’нѕбн…,2,,Џб»…,2,,,52,Tax 15%,15,Exclusive,82.60900116,0,93549073,0,,,0,
qv face RESCUE GEL,’нѕбн…,2,,Џб»…,2,,,63.79999924,Tax 15%,15,Exclusive,95.65000153,0,9314839015359,0,,,0,
qv face EYE CREAM,’нѕбн…,2,,Џб»…,2,,,72.5,Tax 15%,15,Exclusive,125,0,9314839003387,0,,,0,
BANANA BOAT OIL,’нѕбн…,2,,Џб»…,2,,,64.80000305,Tax 15%,15,Exclusive,100,0,079656400137,0,,,0,
qv fFLARE UP WASH 150ML,’нѕбн…,2,,Џб»…,2,,,45,Tax 15%,15,Exclusive,80,0,9314839015373,0,,,0,
qv   BABY GENTLE  WASH  250 GM,’нѕбн…,2,,Џб»…,2,,,34.79999924,Tax 15%,15,Exclusive,50,0,9314839014192,0,,,0,
qv INTENSIVE   100GM,’нѕбн…,2,,Џб»…,2,,,46.5,Tax 15%,15,Exclusive,75,0,9314839008955,0,,,0,
qv KIDS  BALM  100GM,’нѕбн…,2,,Џб»…,2,,,22.5,Tax 15%,15,Exclusive,60,0,9314839005046,0,,,0,
qv KIDS  BAR 100GM,’нѕбн…,2,,Џб»…,2,,,17.28000069,Tax 15%,15,Exclusive,48,0,9314839007682,0,,,0,
QV KIDS MOIST- CREAM 200GM,’нѕбн…,2,,Џб»…,2,,,12.96000004,Tax 15%,15,Exclusive,60,0,9314839005039,0,,,0,
sebamed ANTI HAIR LOSS SHAMPO 200ML,’нѕбн…,2,,Џб»…,2,,,31,Tax 15%,15,Exclusive,39,0,4103040032218,0,,,0,
Sebamed  OLIVE BAR 150GM,’нѕбн…,2,,Џб»…,2,,,17,Tax 15%,15,Exclusive,24.34799957,0,4103040921536,0,,,0,
AVALON MUSCLE PAIN CREAM 100ml new,’нѕбн…,1,,Џб»…,1,,,17.28000069,Tax 15%,0,Exclusive,48,0,6285095000126,0,,,0,
GIPOY SOFT  PLUS   WIPES,’нѕбн…,9,,Џб»…,9,,,10.5,Tax 15%,15,Exclusive,15,0,5281001942574,0,,,0,
ELEGANCE  ADULT 25 PCS,’нѕбн…,4,,Џб»…,4,,,61.68799973,Tax 15%,15,Exclusive,80,0,6281017352731,0,,,0,
”«дн « ”«∆б  дўнЁ нѕнд 250гб,’нѕбн…,2,,Џб»…,2,,,8,Tax 15%,15,Exclusive,12.17399979,0,6281017404850,0,,,0,
prox-fem 5g/30,’нѕбн…,1,,Џб»…,1,,,177.8589935,Tax 15%,0,Exclusive,272.7099915,0,6286085000256,0,,,0,
prox forte 30/6g,’нѕбн…,1,,Џб»…,1,,,177.8589935,Tax 15%,0,Exclusive,272.7099915,0,6286085000577,0,,,0,
flexagen plus collagen powder,’нѕбн…,1,,Џб»…,1,,,339.2900085,Tax 15%,0,Exclusive,520.2399902,0,5901330052903,0,,,0,
YIWU  MASK,’нѕбн…,6,,Џб»…,6,,,10,Tax 15%,0,Exclusive,30,0,321456,0,,,0,
CEROL  HAIR  SERUM,’нѕбн…,2,,1,2,,,16.66799927,Tax 15%,15,Exclusive,45,0,6287002984932,0,,,0,
CEROL  HAIR  SERUM  VIT E,’нѕбн…,2,,1,2,,,16.66799927,Tax 15%,15,Exclusive,45,0,6287002984949,0,,,0,
CEROL  HAIR  SERUM  GARLIC,’нѕбн…,2,,1,2,,,16.66799927,Tax 15%,15,Exclusive,45,0,6287002984925,0,,,0,
OK MOUTH WASH VIT C,’нѕбн…,1,,Џб»…,1,,,16.66799927,Tax 15%,0,Exclusive,30,0,6287002985519,0,,,0,
AIQURA   MODLE AD801,’нѕбн…,6,,Џб»…,6,,,280,Tax 15%,0,Exclusive,380,0,32654987,0,,,0,
BODY WHEIGHT SCALE,’нѕбн…,6,,Џб»…,6,,,50,Tax 15%,15,Exclusive,100,0,6951248000649,0,,,0,
PAMPERS  PREMIUM NO 2  108PCS,’нѕбн…,4,,Џб»…,4,,,82,Tax 15%,15,Exclusive,91.30400085,0,8001841147420,0,,,0,
PAMPERS  PREMIUM NO 1  108PCS,’нѕбн…,4,,Џб»…,4,,,70,Tax 15%,15,Exclusive,87,0,8001841147390,0,,,0,
PURE  LIFE  GLYCERIN  100ML,’нѕбн…,2,,Џб»…,2,,,4.5,Tax 15%,15,Exclusive,8,0,8680610013489,0,,,0,
ELEGANT MOIS   SUNBLOCK 60GM,’нѕбн…,6,,Џб»…,6,,,5,Tax 15%,15,Exclusive,20,0,8858854615121,0,,,0,
IFEBUOY HAND WASH  TOTAL 750ML,’нѕбн…,2,,Џб»…,2,,,27.5,Tax 15%,15,Exclusive,36,0,6281006550742,0,,,0,
NORSINA  AIR  SPRAY,’нѕбн…,2,,Џб»…,2,,,2.5,Tax 15%,15,Exclusive,5,0,8696601090452,0,,,0,
IFEBUOY HAND WASH  MILD 750ML,’нѕбн…,2,,Џб»…,2,,,27.5,Tax 15%,15,Exclusive,36,0,6281006550766,0,,,0,
LUX  BODY WASH MUSK  500ML,’нѕбн…,2,,Џб»…,2,,,19.5,Tax 15%,15,Exclusive,25.35000038,0,6281006487710,0,,,0,
FORMULA ZIGZAG SOFT,’нѕбн…,6,,Џб»…,6,,,1.416000009,Tax 15%,15,Exclusive,5,0,8991102024150,0,,,0,
FORMULA CONFIDENTSOFT,’нѕбн…,6,,Џб»…,6,,,1.5,Tax 15%,15,Exclusive,5,0,8991102024099,0,,,0,
SIGNAL TRIPLE CLEAN   M,’нѕбн…,6,,Џб»…,6,,,1.5,Tax 15%,15,Exclusive,5,0,6221048409707,0,,,0,
’«»жд гџ—»м Ў»нЏм 500ћг,’нѕбн…,2,,Џб»…,2,,,5,Tax 15%,15,Exclusive,8,0,100200300100,0,,,0,
Wdi.Nhl Moroccan KIT  400GM,’нѕбн…,2,,Џб»…,2,,,27.5,Tax 15%,15,Exclusive,36,0,6281112010451,0,,,0,
CAPOCARD  25MG 20TAB,’нѕбн…,1,,Џб»…,1,,,12.6260004,Tax 15%,0,Exclusive,15.14999962,0,6251107005014,0,,,0,
CAPOCARD  50MG 20TAB,’нѕбн…,1,,Џб»…,1,,,21.16600037,Tax 15%,0,Exclusive,25.39999962,0,6251107006011,0,,,0,
SAN FRANCISCO HONEY125MG,’нѕбн…,6,,Џб»…,6,,,5.699999809,Tax 15%,15,Exclusive,10,0,8434164444127,0,,,0,
BUMP CONTROL CREAM 120ML,’нѕбн…,2,,Џб»…,2,,,18.5,Tax 15%,15,Exclusive,24,0,6291100275519,0,,,0,
energy hot oil cream ALOE VERA,’нѕбн…,2,,Џб»…,2,,,12,Tax 15%,15,Exclusive,16,0,6291100273645,0,,,0,
ENERGY  HAIR CREAM 250ML,’нѕбн…,2,,Џб»…,2,,,12.5,Tax 15%,15,Exclusive,16.5,0,6291103980311,0,,,0,
S T  MORITZ CUCUMBER MASK,’нѕбн…,2,,Џб»…,2,,,15,Tax 15%,15,Exclusive,20,0,6291100274062,0,,,0,
S T  MORITZ SPEARMINT MASK,’нѕбн…,2,,Џб»…,2,,,15,Tax 15%,15,Exclusive,20,0,6291100274055,0,,,0,
FROIKA U-10 CREAM,’нѕбн…,1,,Џб»…,1,,,123.75,Tax 15%,0,Exclusive,165,0,5204799010720,0,,,0,
DISPOSABLE FACE MASK  EAR LOOPS,’нѕбн…,6,,Џб»…,6,,,7,Tax 15%,0,Exclusive,15,0,987654,0,,,0,
